network_frequency,share_tracker_ostd,WriteBandWidth,WriteAvgLatency,WriteMaxLatency,ro_tracker_ostd,ReadBandWidth,ReadAvgLatency,ReadMaxLatency,FinishTime,TotalBandWidth,Topo
2,72,33.6049738807166,9234.311630249023,15285,40,56.33005893909627,738.5813337053571,5260,31362,89.93503281981288,4x5
2,68,32.67406207154431,9580.558395385742,16048,40,54.97693741677763,754.1100570436508,5935,32254,87.65099948832194,5x4
2,36,47.264262038127235,1523.0254211425781,7917,40,54.5527192008879,1033.4928230406747,5512,22356,101.81698123901513,4x9
2,64,44.77458473888723,1501.4864349365234,10497,36,53.224978084875985,1350.0089285714287,6974,23577,97.99956282376321,9x4
2,72,33.677286742034944,9752.12484741211,16145,40,56.10348950972932,711.6154978918651,5506,31296,89.78077625176427,5x4
2,24,30.46680419560101,12004.427551269531,18333,44,57.052398850320586,669.3281560019841,4918,34576,87.5192030459216,4x5
2,40,45.82233131469049,1813.9252166748047,8776,40,54.99158231220032,994.2925502232143,5248,23054,100.81391362689081,4x9
2,68,41.93297608573942,1493.6456298828125,11072,36,51.71561701488051,1376.0260416666667,7631,25164,93.64859310061993,9x4
2,24,29.114171479342513,12408.956420898438,19400,44,56.41318248893261,648.2391183035714,5401,36176,85.52735396827512,5x4
2,28,29.61995423858083,11898.085494995117,19011,44,56.61430451952611,701.4781591021825,5045,35560,86.23425875810693,4x5
2,44,46.59417043457031,1699.9322357177734,8937,40,55.07961579509072,1015.850353422619,5561,22675,101.67378622966103,4x9
2,28,28.84189679832765,13084.572570800781,20039,44,57.79350503919373,612.087890625,4362,36516,86.63540183752139,5x4
2,32,30.32494649777315,12120.913467407227,17947,44,57.01458241272647,663.9089161706349,4861,34737,87.33952891049962,4x5
2,72,43.49674368440702,753.8068695068359,11791,36,51.48860178580336,1619.9447079613096,8086,24265,94.98534547021038,9x4
2,32,29.174113850091814,12286.458404541016,19676,44,56.904570262969294,661.570560515873,5237,36102,86.07868411306112,5x4
2,36,29.928530654184268,12972.220031738281,19006,44,58.36209431188511,632.5101376488095,4314,35195,88.29062496606937,4x5
2,48,46.53212859335339,2083.914764404297,9069,40,57.02403182144633,912.6123976934524,4672,22705,103.55616041479972,4x9
2,24,38.577535778668924,2122.4271392822266,12747,40,52.36363636363637,1168.3212115575398,7564,27339,90.94117214230529,9x4
2,36,28.459884920204104,12908.52473449707,20346,44,56.38544739429695,626.653335813492,5270,37004,84.84533231450106,5x4
2,40,29.796709385922536,12694.049942016602,18720,44,57.10605809128631,663.7243303571429,4955,35350,86.90276747720884,4x5
2,52,46.457896132445086,1863.29931640625,10590,40,56.552268244575934,966.4449094742064,4750,22741,103.01016437702103,4x9
2,28,40.00366244468182,3068.231643676758,12474,40,55.89386473168354,948.0273902529761,5821,26370,95.89752717636537,9x4
2,40,29.154646054607127,12573.528198242188,19603,44,56.71073017966046,615.6223803323413,4998,36126,85.86537623426759,5x4
2,44,29.08913363109274,12931.314407348633,19541,44,56.90770757525637,646.7217261904761,4835,36206,85.9968412063491,4x5
2,56,48.39888312976108,912.2364654541016,9765,40,53.090834276309025,1207.9607669890872,6348,21836,101.4897174060701,4x9
2,44,28.692734984265975,12045.507919311523,20292,44,55.73390928725702,661.8164372519841,5624,36705,84.426644271523,5x4
2,48,30.701411254904258,11410.587799072266,18151,44,56.16148865553077,676.9912574404761,5153,34313,86.86289991043503,4x5
2,32,41.20141453831041,3448.049850463867,11786,40,57.88425302826379,941.6342540922619,5520,25608,99.0856675665742,9x4
2,60,48.70919966054097,906.32421875,8271,40,53.373597393867314,1234.326915922619,6624,21698,102.08279705440827,4x9
2,48,29.010264213584176,12062.373352050781,19517,44,56.079104639791375,688.3502604166666,5536,36305,85.08936885337555,5x4
2,52,32.293686479827535,10739.862258911133,16435,44,56.632941951058925,700.3370845734127,5101,32629,88.92662843088647,4x5
2,36,38.34616931797404,4232.262847900391,15633,40,60.35151727767058,803.7464192708334,5074,27503,98.69768659564463,9x4
2,64,47.622806914010596,873.7047882080078,8225,40,53.208515902881594,1244.2067212301588,6567,22189,100.8313228168922,4x9
2,56,31.19740561125822,11181.600860595703,17616,44,57.35674594354301,662.1030660962301,4790,33770,88.55415155480122,4x5
2,52,30.29165703720823,11096.402145385742,18725,44,56.04561003420753,671.1102740575396,5513,34776,86.33726707141575,5x4
2,40,39.96706815063272,3280.532516479492,14170,40,57.32489170276575,990.935314360119,5537,26394,97.29195985339847,9x4
2,68,51.33267795353733,614.1602630615234,6131,40,52.411495887072206,1309.9494047619048,6454,20598,103.74417384060953,4x9
2,56,32.504913357512635,10162.695037841797,16487,44,55.81528145784892,691.2780257936508,5569,32422,88.32019481536156,5x4
2,60,32.956469811735865,9931.485977172852,16112,44,55.788131012863474,698.5440848214286,5325,31976,88.74460082459933,4x5
2,72,49.325675316068725,711.3213958740234,8235,40,52.59041116828858,1273.4016772073412,6529,21429,101.91608648435731,4x9
2,60,31.946379063461595,10266.525009155273,17157,44,56.20736223045088,718.6108010912699,5447,32983,88.15374129391247,5x4
2,64,32.58876181004475,9832.119171142578,16509,44,55.422680412371136,733.2941468253969,5564,32335,88.0114422224159,4x5
2,44,38.2705938172926,3303.769027709961,15078,40,54.601777401608125,927.7223462301587,6389,27557,92.87237121890072,9x4
2,68,31.791407694873115,10501.72981262207,16928,44,56.81686574558265,741.772476438492,5023,33142,88.60827344045578,4x5
2,64,31.98438262567106,9903.813903808594,17055,44,56.44403127905069,734.1410900297619,5387,32948,88.42841390472175,5x4
2,24,43.2014734383964,2745.256591796875,11559,44,58.81771041084962,753.025638640873,3902,24442,102.01918384924602,4x9
2,48,41.92626949220312,1615.3383026123047,12715,40,52.75706618962433,1322.6696118551588,7210,25168,94.68333568182746,9x4
2,72,33.59958984875673,9448.328216552734,15487,44,56.33005893909627,737.9127449156746,5337,31367,89.929648787853,4x5
2,68,32.4204928423461,9315.029846191406,16727,44,54.21461211198067,732.2288256448413,6233,32503,86.63510495432678,5x4
2,28,44.961592213103515,2342.718231201172,10836,44,57.04924556458299,855.1092664930555,4948,23492,102.0108377776865,4x9
2,52,44.879986303715114,2098.031509399414,10037,40,53.84974958263773,1180.641136532738,6877,23522,98.72973588635284,9x4
2,72,33.00314742540602,9198.055862426758,16298,44,55.144353029169785,769.6360057043651,5836,31933,88.1475004545758,5x4
2,24,30.111592912730092,11959.144577026367,18728,48,57.18515235457064,664.0491691468254,4816,34982,87.29674526730074,4x5
2,32,46.808445674274395,1694.038803100586,7179,44,55.18267842822775,990.3284815228175,5441,22572,101.99112410250214,4x9
2,24,30.435852780680367,11152.51513671875,18604,48,56.70138431114041,678.5429067460317,5262,34614,87.13723709182078,5x4
2,56,39.658698940998484,1883.0733337402344,15634,40,53.84132283135987,1255.244156125992,7025,26598,93.50002177235835,9x4
2,28,30.531563009550432,11233.691040039062,18403,48,56.30547676194632,710.3498883928571,5275,34503,86.83703977149676,4x5
2,36,45.96698664075924,2151.906494140625,10011,44,57.06186079938083,892.9503038194445,4936,22982,103.02884744014007,4x9
2,28,30.201791526253636,12083.766632080078,17970,48,56.47491382612026,666.4819878472222,5393,34879,86.67670535237389,5x4
2,32,31.183488966870875,11491.323638916016,17472,48,57.53257900897386,680.0060143849206,4690,33785,88.71606797584474,4x5
2,60,43.8404548875324,810.3076019287109,11435,40,51.245755138516536,1566.0180121527778,7783,24076,95.08621002604895,9x4
2,40,44.55459434292035,1705.278091430664,11044,44,55.40185711985401,1009.8786892361111,5365,23705,99.95645146277437,4x9
2,32,30.338107224488613,11631.121536254883,18507,48,57.09658148025224,657.7743365575396,5053,34723,87.43468870474085,5x4
2,36,29.922552292897297,13018.196304321289,18823,48,58.168047337278104,641.2350260416666,4444,35202,88.0905996301754,4x5
2,64,42.013622886449234,1350.9532928466797,11546,40,51.848101265822784,1470.9219525049602,8092,25116,93.86172415227202,9x4
2,36,29.700495680498513,12003.252227783203,18850,48,56.3762084220875,646.7388082837301,5386,35465,86.076704102586,5x4
2,40,30.723000292997362,11666.313201904297,17977,48,56.81686574558265,656.4540550595239,4943,34289,87.53986603858002,4x5
2,44,43.00300421140325,2267.677200317383,11991,44,57.14715978296977,887.4319971478175,4742,24554,100.15016399437303,4x9
2,68,44.56525989204811,844.3923492431641,11799,40,52.170432145564824,1626.6664031498017,7900,23687,96.73569203761294,9x4
2,40,29.230228862933124,12219.746307373047,19269,48,56.558465753424656,667.2860863095239,5356,36033,85.78869461635779,5x4
2,44,30.701411254904258,11410.587799072266,18151,48,56.16148865553077,676.9912574404761,5153,34313,86.86289991043503,4x5
2,48,45.87044848849126,1602.5106353759766,9478,44,55.259489266020665,1058.4132254464287,5551,23030,101.12993775451193,4x9
2,44,30.323192596876808,12260.665100097656,18027,48,57.90048802378415,647.9110708085317,4553,34740,88.22368062066096,5x4
2,72,43.35646061608435,759.4335021972656,11270,40,51.12392273402675,1666.930679563492,8276,24343,94.4803833501111,9x4
2,48,30.952445612067184,11936.32014465332,17590,48,57.00828454655915,668.1881355406746,4897,34036,87.96073015862633,4x5
2,52,46.689623246838934,1424.2857513427734,9524,44,54.48361045130641,1096.2618427579366,5694,22629,101.17323369814534,4x9
2,48,29.65933133450246,11583.599182128906,19052,48,56.26250953886406,677.120613219246,5537,35514,85.92184087336652,5x4
2,52,32.33052754910123,10585.070220947266,16788,48,56.25024523160763,677.2637183779761,5059,32592,88.58077278070886,4x5
2,24,40.22001457558206,1728.6564331054688,13271,44,52.470109800732004,1343.7947668650793,7068,26229,92.69012437631406,9x4
2,56,46.33674820941061,1228.1202239990234,10234,44,54.72335913476831,1118.3401692708333,6004,22800,101.06010734417892,4x9
2,52,29.795016054328986,11216.750778198242,18864,48,55.782101167315176,702.352771577381,5696,35353,85.57711722164416,5x4
2,56,30.537787226606866,11042.553756713867,17906,48,55.7399287180041,686.5199962797619,5595,34497,86.27771594461097,4x5
2,28,42.58176649746193,3019.493194580078,11849,44,57.47491508435882,921.1950179811508,5717,24783,100.05668158182075,9x4
2,60,47.02259167989665,897.8887786865234,9373,44,52.8597326778307,1237.5359778025793,6768,22470,99.88232435772736,4x9
2,56,32.137305381880594,10126.211883544922,16728,48,55.67378640776699,686.9728422619048,5602,32788,87.81109178964758,5x4
2,60,32.68934127256289,10457.052459716797,16090,48,56.904570262969294,703.5673363095239,4912,32238,89.59391153553219,4x5
2,32,43.379778255833195,2937.283981323242,11230,44,57.8907459338194,930.9639601934524,5161,24330,101.2705241896526,9x4
2,64,49.51905158519813,685.9745483398438,6844,44,52.75167373639291,1283.6592881944443,6771,21346,102.27072532159104,4x9
2,60,32.35347115087936,9970.423370361328,16490,48,55.18562874251497,721.962906125992,5874,32570,87.53909989339434,5x4
2,64,33.19433980182975,9901.44369506836,16195,48,56.25637671680837,740.3524305555555,5327,31750,89.45071651863812,4x5
2,64,32.36445569307695,10406.356750488281,16533,48,56.86694947936753,690.0082000248016,5070,32559,89.23140517244448,5x4
2,68,49.45131428268721,668.3032836914062,7465,44,52.71664964249234,1295.8076171875,6453,21375,102.16796392517955,4x9
2,36,39.898633994140255,3808.8114624023438,13657,44,58.85124579508524,808.8548022073413,5507,26439,98.7498797892255,9x4
2,68,33.64271047227926,9856.221542358398,15279,48,56.179829097044575,750.9398251488095,5305,60000,89.82253956932384,4x5
2,68,33.33468972533062,9524.535873413086,15869,48,55.250615565785246,767.0947265625,5910,31616,88.58530529111587,5x4
2,72,50.82008026890831,657.5832061767578,7640,44,52.52885496183206,1283.9275793650793,6356,20808,103.34893523074038,4x9
2,72,33.66539313577552,9261.240310668945,15458,48,56.1890038105607,732.7983785962301,5274,31306,89.85439694633621,4x5
2,40,38.27338759718217,3301.510940551758,15075,44,54.63356798814376,927.7890004960317,6399,27555,92.90695558532593,9x4
2,72,33.514750535366126,9563.94905090332,15555,48,56.13400043506635,712.870101686508,5514,31450,89.64875097043247,5x4
2,24,31.702978080120936,10918.71044921875,17260,52,56.39160839160839,674.3945002480159,5043,33234,88.09458647172933,4x5
2,24,45.96295610553541,2463.0224609375,10083,48,58.259976293954956,803.1265190972222,4254,22984,104.22293239949036,4x9
2,24,29.408122055194077,11803.468566894531,18629,52,56.16760080535452,708.8212115575396,5503,35816,85.5757228605486,5x4
2,44,40.37643434732384,2564.171890258789,14124,44,55.06198655713219,1041.1756882440477,6314,26128,95.43842090445602,9x4
2,28,31.934703822141007,11120.830200195312,17250,52,56.5336838646073,655.1587611607143,5010,32994,88.4683876867483,4x5
2,28,46.6107428773069,1475.5511016845703,8735,48,54.443377815285615,1082.7456442212301,5754,22667,101.0541206925925,4x9
2,28,31.479315520864606,10767.26626586914,17062,52,56.021275440976936,688.3578249007936,5511,33470,87.50059096184154,5x4
2,48,41.0369442705072,2321.7750091552734,14464,44,55.17088032497728,1164.125217013889,7019,25710,96.20782459548448,9x4
2,32,32.48879938032533,10662.237533569336,16568,52,56.76374835019798,698.3206225198413,5056,32434,89.2525477305233,4x5
2,32,46.00531201114021,1762.1757049560547,8855,48,55.74594944912508,996.3910125248016,5178,22963,101.75126146026528,4x9
2,32,29.654298642533938,11381.876480102539,18760,52,55.191530317613086,712.1227368551587,5818,35520,84.84582896014703,5x4
2,36,31.901670266816758,10785.961944580078,17134,52,56.546072093787664,678.660636780754,5139,33028,88.44774236060442,4x5
2,52,44.19522886285088,1379.4039916992188,10126,44,52.67898336225375,1397.197234623016,6990,23884,96.87421222510463,9x4
2,36,29.9054844137695,11356.581497192383,18987,52,56.40085241243648,685.212642609127,5471,35223,86.30633682620598,5x4
2,36,48.83626321440845,1138.438735961914,7609,48,53.89473684210526,1167.2837611607142,5851,21642,102.73100005651371,4x9
2,40,32.13041213421174,10932.840713500977,16923,52,56.60188637859179,657.6479879712301,4953,32794,88.73229851280354,4x5
2,56,39.42311451988871,2026.3912658691406,16765,44,55.691809647134995,1292.5909288194443,6767,26756,95.1149241670237,9x4
2,40,30.231396857431164,11031.717742919922,18819,52,56.15843307943417,675.7698102678571,5437,34845,86.38982993686534,5x4
2,40,46.007330906314245,1679.12109375,9791,48,55.378078223080635,1012.7860863095239,5647,22962,101.38540912939487,4x9
2,44,31.99414169768719,10970.591552734375,16680,52,56.573965469991776,668.203125,5040,32933,88.56810716767896,4x5
2,44,30.26106028686041,11042.720932006836,18647,52,55.80019461563412,698.8987320188492,5627,34811,86.06125490249453,5x4
2,60,42.64064088487658,1233.0536346435547,12331,44,52.002216736359514,1498.2500465029761,7703,24749,94.64285762123609,9x4
2,48,32.28473783059823,10589.687530517578,16855,52,56.317765168048886,677.2557508680555,5061,32638,88.60250299864711,4x5
2,44,48.38994740200681,915.2166290283203,7251,48,52.60649304316804,1222.582775297619,6289,21840,100.99644044517484,4x9
2,48,29.901220485913083,11182.187057495117,18782,52,56.04561003420753,709.6238839285714,5612,35228,85.94683052012061,5x4
2,52,31.86773644541697,10649.129287719727,16995,52,55.93627052511787,693.1648995535714,5307,33063,87.80400697053484,4x5
2,64,41.914538114082426,1875.0875244140625,14797,44,54.48073471972976,1324.0301804315477,6788,25181,96.39527283381219,9x4
2,48,47.78560624135009,1374.4269714355469,7749,48,54.240252233315815,1098.6961340525793,5613,22114,102.02585847466591,4x9
2,52,30.303037308903853,11084.762084960938,18773,52,56.100440241317465,683.4281218998016,5468,34763,86.40347755022131,5x4
2,56,30.80604030789118,10853.836624145508,17942,52,55.574866742044904,679.020740327381,5432,34197,86.38090704993608,4x5
2,68,44.62025531914894,1887.9289093017578,12594,44,55.622783855149,1297.3600570436508,6561,23658,100.24303917429793,9x4
2,52,44.78106513668433,1522.8840942382812,10549,48,55.75799481417459,1103.6533823164682,5194,23586,100.53905995085893,4x9
2,56,32.15307248865448,10210.482543945312,16586,52,55.782101167315176,703.9621000744048,5583,32772,87.93517365596966,5x4
2,60,32.08322369427531,10329.65885925293,17018,52,56.13400043506635,690.7411799355159,5239,60000,88.21722412934166,4x5
2,56,48.849916496790556,785.9654388427734,7476,48,52.85702580909464,1242.886470734127,6648,21636,101.70694230588519,4x9
2,72,43.5780899343363,862.4118194580078,10898,44,50.94225644062777,1609.6502356150793,7992,24220,94.52034637496408,9x4
2,60,32.45260128129739,9788.396789550781,16584,52,55.470335339638865,711.9111018105159,5801,32471,87.92293662093626,5x4
2,64,33.54584426386845,9670.751037597656,15835,52,56.22879555482922,700.5313740079365,5260,31417,89.77463981869766,4x5
2,64,33.03433936109886,9915.493881225586,15702,52,56.41934954905712,765.4223245287699,5421,31902,89.45368891015598,5x4
2,60,49.977007963969136,748.3604736328125,6487,48,52.867854947756605,1273.494621155754,6217,21152,102.84486291172574,4x9
2,24,40.773651670101486,1900.9499053955078,14032,48,53.30468911381946,1271.5662977430557,7513,25875,94.07834078392094,9x4
2,68,33.26172878667724,9838.646438598633,16443,52,56.40085241243648,740.6517857142857,5206,31684,89.66258119911372,4x5
2,68,32.89650196078431,9620.405380249023,16428,52,55.89991876523152,688.0517268105159,5538,32035,88.79642072601584,5x4
2,64,51.37795973471408,614.9823760986328,7274,48,52.47811276628197,1292.485134548611,6662,20580,103.85607250099605,4x9
2,72,33.68810640621988,9702.215408325195,15369,52,56.225732650615534,751.0625465029761,5416,31285,89.91383905683541,4x5
2,28,44.27734144075669,2303.8465423583984,10945,48,53.84413145539906,1103.716517857143,6719,23840,98.12147289615575,9x4
2,72,33.31245036058074,9362.863754272461,16125,52,55.87268593699253,726.3616071428571,5653,31638,89.18513629757328,5x4
2,68,51.39559089876832,634.9705810546875,7010,48,52.507477871604436,1290.473911830357,6530,20573,103.90306877037276,4x9
2,24,32.16293478927673,10300.716659545898,17005,56,55.90294627383015,681.0650266617064,5341,32764,88.06588106310689,4x5
2,32,42.35643884310874,1981.202865600586,10737,48,54.67987498013456,1188.3827194940477,6371,24914,97.03631382324329,9x4
2,24,32.09402546523017,10609.340835571289,16586,56,56.32391138273491,685.2584015376984,5413,32832,88.41793684796508,5x4
2,72,52.311112031888584,580.0030364990234,6172,48,52.37160688010554,1312.1717199900793,6399,20216,104.68271891199413,4x9
2,28,31.049598768173876,10495.316528320312,17306,56,55.55691910221218,728.8670634920635,5540,33933,86.60651787038606,4x5
2,28,32.844980422866094,10012.729034423828,16211,56,55.70082564351627,675.488048735119,5640,32085,88.54580606638237,5x4
2,36,41.08357168044509,3887.2918548583984,14329,48,59.1242983159583,819.860367063492,5446,25681,100.20786999640339,9x4
2,32,31.798156234837457,11148.629119873047,17024,56,56.32698499317872,697.4115358382936,5280,33135,88.12514122801618,4x5
2,24,48.00441139983118,1199.8014831542969,8493,52,54.03580776882002,1146.885509672619,5955,22014,102.04021916865119,4x9
2,32,32.68832221460191,10137.212371826172,16505,56,56.25331080712846,695.6383463541666,5501,32238,88.94163302173037,5x4
2,40,42.678822906915215,1940.0108642578125,11541,48,53.93698071798087,1216.314422123016,7153,24727,96.61580362489609,9x4
2,36,31.019287658265295,10961.658615112305,17999,56,56.704499258364,673.4931640625,5061,33963,87.7237869166293,4x5
2,28,47.86414593491648,1458.7972869873047,8168,52,55.20628977910895,1057.238792782738,5211,22078,103.07043571402542,4x9
2,36,32.43051990226704,10416.222366333008,16435,56,56.25637671680837,687.9515904017857,5489,32493,88.68689661907541,5x4
2,40,31.974629505397328,10807.396560668945,16618,56,57.01458241272647,697.4064670138889,4905,32953,88.9892119181238,4x5
2,44,41.394970589396394,1467.4918670654297,13957,48,52.762459745437816,1365.9496682787699,7210,25489,94.1574303348342,9x4
2,40,32.89650196078431,10104.086822509766,16413,56,56.1278955954323,679.8458426339286,5507,32035,89.02439755621661,5x4
2,32,48.14107977245314,1411.728988647461,8187,52,54.8717239912817,1076.6759052579366,5730,21952,103.01280376373484,4x9
2,44,31.607415222305953,10484.834075927734,17526,56,56.0760580214049,674.9033203125,5259,33334,87.68347324371085,4x5
2,44,32.5301234721102,10007.042755126953,16558,56,55.64077408225972,712.5727151537699,5672,32394,88.17089755436992,5x4
2,48,43.818470539072294,2464.360153198242,10764,48,56.317765168048886,1047.0844029017858,5455,24088,100.13623570712119,9x4
2,36,47.16432568871205,1839.9515533447266,9543,52,56.72943116240725,930.882796999008,4943,22403,103.89375685111929,4x9
2,48,30.544903725712953,11097.448196411133,17953,56,56.054740957966764,697.3736359126984,5472,34488,86.59964468367971,4x5
2,48,32.06458320592013,10141.828125,16755,56,55.34838329132929,707.8351004464286,5810,32862,87.41296649724941,5x4
2,40,47.53643335958356,1200.0489654541016,9697,52,53.67613104524181,1145.8678075396826,6048,22229,101.21256440482537,4x9
2,52,42.03720333547145,1634.1911315917969,13798,48,54.23455233291299,1391.913581969246,7126,25102,96.27175566838444,9x4
2,52,30.401438056304542,10961.203872680664,17893,56,55.81528145784892,722.119884672619,5620,34653,86.21671951415345,4x5
2,52,32.217285771346056,10181.078506469727,17015,56,56.1828870019595,679.595703125,5412,32709,88.40017277330556,5x4
2,44,46.62110664197017,1199.3396301269531,9727,52,54.403204553839664,1134.3124379960318,5691,22662,101.02431119580984,4x9
2,56,31.916235466001094,10328.832870483398,17152,56,56.15843307943417,683.5710720486111,5275,33015,88.07466854543526,4x5
2,56,40.535642492655015,1889.9984588623047,14974,48,55.440541411537225,1301.0509827628969,6760,26026,95.97618390419224,9x4
2,56,31.371948300622307,10226.597152709961,17163,56,55.106080828572956,719.5057353670635,5926,33584,86.47802912919526,5x4
2,60,33.16913927814507,9873.078811645508,16307,56,56.021275440976936,710.002681671627,5383,31772,89.190414719122,4x5
2,48,46.04370134410517,1608.2853088378906,9270,52,55.33058161350844,1053.6519562251983,5253,22944,101.37428295761362,4x9
2,60,32.37544769667778,9878.248138427734,16599,56,54.87464114832536,729.5956721230159,6008,32548,87.25008884500315,5x4
2,60,43.84778790666555,1071.153793334961,10535,48,51.991739283735456,1512.204845610119,8153,24072,95.83952719040101,9x4
2,64,32.658797147039586,9925.152847290039,16335,56,55.89386473168354,743.1884455605159,5433,32266,88.55266187872313,4x5
2,52,48.93199678044892,879.91943359375,8564,52,53.27167630057804,1208.7603391617063,6453,21600,102.20367308102695,4x9
2,64,30.736508867067272,10784.129776000977,18204,56,56.04561003420753,736.0248790922619,5713,34277,86.7821189012748,5x4
2,64,44.45755956923599,1210.5763092041016,10940,48,52.05729271736938,1522.376984126984,7985,23744,96.51485228660536,9x4
2,68,32.79772293641112,9823.476287841797,16381,56,56.1890038105607,758.9126829117064,5357,32132,88.98672674697181,4x5
2,68,32.1087668799951,9475.645721435547,16907,56,54.883394480778435,767.5976252480159,5969,32817,86.99216136077354,5x4
2,56,48.147712499387794,976.9906005859375,7672,52,53.567491826249416,1202.9102647569443,6178,21949,101.71520432563722,4x9
2,72,33.59205510171392,9306.68782043457,15774,56,55.42565644632981,757.2504185267857,5627,31374,89.01771154804374,4x5
2,68,42.890052356020945,724.443115234375,10390,48,51.2254094292804,1631.537341889881,8085,24606,94.11546178530133,9x4
2,72,33.12094507091191,9176.410873413086,16375,56,55.19743315508021,801.2212301587301,6009,31819,88.31837822599212,5x4
2,60,50.80037998976377,690.7402191162109,7041,52,52.695119460894425,1294.5489366319443,6876,20812,103.4954994506582,4x9
2,24,33.295525989902515,10002.24235534668,15891,60,55.68880496358241,701.3241412450396,5413,31654,88.98433095348493,4x5
2,72,43.197495262420695,860.2097473144531,10917,48,51.46549660949342,1576.1983506944443,8219,24432,94.66299187191412,9x4
2,24,31.789480066696985,10792.936477661133,16787,60,57.200997506234415,696.4346788194445,5055,33145,88.9904775729314,5x4
2,64,49.63157720122888,802.0947418212891,7281,52,53.11542221993516,1265.8946397569443,6482,21298,102.74699942116405,4x9
2,28,33.26172878667724,10040.352066040039,15674,60,55.927178153446036,702.6434306795635,5343,31686,89.18890694012327,4x5
2,24,44.1803320131457,1387.9393768310547,10462,52,53.609224057338736,1393.6843843005952,6906,23892,97.78955607048444,9x4
2,28,31.432596900386702,10389.826764324407,17712,60,56.64449566458128,703.929345382958,5331,60000,88.07709256496798,5x4
2,68,49.70923568269776,831.6974487304688,8177,52,52.97095350508057,1267.291480654762,6459,21265,102.68018918777832,4x9
2,32,32.69545695488136,10081.850692749023,16390,60,56.036482084690554,753.6222718253969,5485,32231,88.73193903957191,4x5
2,32,31.40671518854644,9947.51579284668,17052,60,54.82800382449803,717.054206969246,5959,33547,86.23471901304447,5x4
2,28,41.65644366756714,1166.8320770263672,11980,52,51.94987165936887,1441.615978422619,8028,25330,93.606315326936,9x4
2,36,33.151312045526396,10040.410415649414,16187,60,56.225732650615534,710.4708581349206,5241,31789,89.37704469614192,4x5
2,72,49.83683876085472,598.1787567138672,6132,52,52.083560399636696,1356.1072203621031,6787,21211,101.92039916049141,4x9
2,36,30.11851213557375,11214.37483215332,18449,60,55.0355638496401,761.4972563244048,6001,60000,85.15407598521385,5x4
2,40,32.45561470843135,10609.34262084961,16701,60,57.471714922048996,699.452396453373,4830,32467,89.92732963048034,4x5
2,32,43.165486579944016,2104.166763305664,11048,52,55.00916648902153,1197.5416511656747,6162,24450,98.17465306896554,9x4
2,24,47.67478187633894,802.3648834228516,9262,56,52.919354011791846,1255.6414000496031,6514,22165,100.59413588813078,4x9
2,40,32.41247565763037,9967.743865966797,16786,60,56.71073017966046,714.3649708581349,5320,32511,89.12320583729083,5x4
2,44,33.03017703017703,10147.891525268555,15770,60,56.24717999019127,701.1290147569445,5379,31906,89.2773570203683,4x5
2,28,44.9538805635975,1270.6013946533203,10363,56,54.403204553839664,1121.7217261904761,5906,23496,99.35708511743717,4x9
2,36,45.22843340234645,1151.0826110839844,10137,52,51.54516853932584,1472.789046999008,7923,23342,96.7736019416723,9x4
2,44,31.883240087569934,10226.262115478516,17203,60,55.88478613968598,707.7136656746031,5565,33048,87.76802622725592,5x4
2,48,32.8418942620897,10468.991836547852,16307,60,56.93595896078107,699.0380549355159,4987,32089,89.77785322287077,4x5
2,32,48.251864354060785,1275.0399475097656,8700,56,54.12931983848131,1128.172867063492,5742,21902,102.3811841925421,4x9
2,40,43.41390303481969,2353.0428619384766,11279,52,55.95749756044671,1094.5320405505952,6017,24311,99.37140059526641,9x4
2,48,32.35347115087936,9857.109466552734,16229,60,54.69436201780415,737.7648499503969,6110,32570,87.04783316868351,5x4
2,52,32.11958586044232,10332.011825561523,16985,60,56.234922364478344,690.6230933779761,5239,60000,88.35450822492066,4x5
2,36,49.37213375784644,914.3091735839844,9125,56,53.58417691948295,1219.112025669643,5984,21409,102.95631067732938,4x9
2,44,43.33137732964172,1220.2044677734375,11740,52,51.537447573397245,1483.0216858878969,7735,24357,94.86882490303896,9x4
2,52,32.34798704303563,10020.390280003052,16616,60,54.68192413646959,725.6614685867527,6051,60000,87.02991117950522,5x4
2,56,33.17963484479321,9925.691909790039,16180,60,55.87268593699253,685.7679501488095,5402,31762,89.05232078178574,4x5
2,40,50.13234733458959,985.7060241699219,8074,56,53.71244210854972,1166.0091455853174,5905,21087,103.84478944313932,4x9
2,56,32.37544769667778,9878.248138427734,16599,60,54.87464114832536,729.5956721230159,6008,32548,87.25008884500315,5x4
2,60,32.76288079987502,10037.170318603516,16311,60,55.66778125337073,705.1817336309524,5468,32164,88.43066205324575,4x5
2,48,42.15719856872914,1642.6018676757812,13715,52,54.20322428188836,1414.6172340029761,7051,25031,96.36042285061751,9x4
2,44,48.316353356896464,1380.15185546875,8498,56,55.59582031670796,1058.747349330357,5458,21873,103.91217367360443,4x9
2,60,31.38885230198168,10299.051773071289,17798,60,56.1890038105607,691.6668061755952,5408,33566,87.57785611254238,5x4
2,64,33.375007957221975,10025.803009033203,15759,60,56.51820620927558,699.7844897073413,5191,31584,89.89321416649756,4x5
2,52,41.93800743910731,2182.513214111328,13015,52,54.391737366285504,1227.3138020833333,7061,25161,96.3297448053928,9x4
2,64,31.859990277102575,9845.470504760742,16932,60,55.42565644632981,728.2496589781746,5778,33074,87.2856467234324,5x4
